time,gps_lat_upper,gps_lon_upper,gps_alt_upper,t_u_upper,rh_u_upper,station_id_upper,site,position_upper,resolution,season,gps_lat_lower,gps_lon_lower,gps_alt_lower,t_u_lower,rh_u_lower,station_id_lower,position_lower,elev_upper_fixed,elev_lower_fixed,elev_diff_m,gradient_per100m
2011-01-01,72.890662,-53.543795,970.17,-16.2093,72.4122,UPE_U,UPE,U,month,DJF,72.893187,-54.295216,221.8,-10.6015,66.821,UPE_L,L,932.885,211.34,721.545,-0.7771933836420458
2011-02-01,72.890609,-53.544287,966.13,-20.02,70.413,UPE_U,UPE,U,month,DJF,72.89318,-54.295168,221.59,-16.4456,71.591,UPE_L,L,932.885,211.34,721.545,-0.49538143844112303
2011-03-01,72.890581,-53.544809,969.71,-23.8622,65.9989,UPE_U,UPE,U,month,MAM,72.893207,-54.295216,229.46,-19.4445,63.3161,UPE_L,L,932.885,211.34,721.545,-0.6122556458710129
2011-04-01,72.890515,-53.545347,967.71,-21.7426,60.0889,UPE_U,UPE,U,month,MAM,72.893188,-54.295168,225.15,-18.7715,60.8395,UPE_L,L,932.885,211.34,721.545,-0.41176918972482657
2011-05-01,72.890478,-53.545803,969.33,-7.4064,70.4674,UPE_U,UPE,U,month,MAM,72.893189,-54.295166,226.54,-4.3939,78.1674,UPE_L,L,932.885,211.34,721.545,-0.41750687760292143
2011-06-01,72.890435,-53.546333,969.12,0.4802,73.0663,UPE_U,UPE,U,month,JJA,72.893188,-54.295183,226.59,3.6282,69.6632,UPE_L,L,932.885,211.34,721.545,-0.43628602512663806
2011-07-01,72.890391,-53.546903,968.38,3.3225,75.1107,UPE_U,UPE,U,month,JJA,72.89319,-54.29518,225.59,6.5465,65.4416,UPE_L,L,932.885,211.34,721.545,-0.44681897871927606
2011-08-01,72.890332,-53.547466,965.47,0.9427,78.9747,UPE_U,UPE,U,month,JJA,72.893188,-54.295182,224.06,4.2487,74.7315,UPE_L,L,932.885,211.34,721.545,-0.45818348127975395
2011-09-01,72.89029,-53.54798,962.48,-5.9209,73.3064,UPE_U,UPE,U,month,SON,72.893188,-54.29518,222.29,-0.4556,67.8875,UPE_L,L,932.885,211.34,721.545,-0.7574440956558496
2011-10-01,72.890253,-53.548456,962.2,-13.6958,73.7511,UPE_U,UPE,U,month,SON,72.89319,-54.295183,221.88,-7.5736,69.5351,UPE_L,L,932.885,211.34,721.545,-0.8484848484848486
2011-11-01,72.890198,-53.54903,957.71,-17.1999,70.0729,UPE_U,UPE,U,month,SON,72.893191,-54.295247,221.98,-10.7124,64.2822,UPE_L,L,932.885,211.34,721.545,-0.899112321476831
2011-12-01,72.890172,-53.549578,962.27,-21.5934,65.2752,UPE_U,UPE,U,month,DJF,72.893178,-54.295263,220.08,-15.4259,61.0302,UPE_L,L,932.885,211.34,721.545,-0.8547630431920392
2012-01-01,72.890113,-53.550053,959.84,-20.7794,68.051,UPE_U,UPE,U,month,DJF,72.893175,-54.295249,217.4,-18.9612,68.0808,UPE_L,L,932.885,211.34,721.545,-0.25198705555440026
2012-02-01,72.890081,-53.550513,962.64,-21.3654,67.7466,UPE_U,UPE,U,month,DJF,72.893188,-54.29521,223.25,-20.8084,73.0771,UPE_L,L,932.885,211.34,721.545,-0.07719546251446578
2012-03-01,72.890032,-53.551098,957.52,-23.9277,68.3306,UPE_U,UPE,U,month,MAM,72.893192,-54.295232,225.86,-22.7764,68.3157,UPE_L,L,932.885,211.34,721.545,-0.15956038777900236
2012-04-01,72.889983,-53.551561,960.18,-13.0417,73.6658,UPE_U,UPE,U,month,MAM,72.893184,-54.295208,222.07,-11.3085,71.9954,UPE_L,L,932.885,211.34,721.545,-0.24020677851000288
2012-05-01,72.889942,-53.552025,961.13,-4.6364,77.6485,UPE_U,UPE,U,month,MAM,72.893182,-54.295217,223.23,-1.8054,80.379,UPE_L,L,932.885,211.34,721.545,-0.3923525213257663
2012-06-01,72.889897,-53.552547,961.69,2.1829,79.0709,UPE_U,UPE,U,month,JJA,72.893182,-54.295228,224.09,4.9597,72.254,UPE_L,L,932.885,211.34,721.545,-0.3848408623162796
2012-07-01,72.889849,-53.553123,959.57,3.1578,79.4905,UPE_U,UPE,U,month,JJA,72.893181,-54.295216,221.81,5.9699,71.5779,UPE_L,L,932.885,211.34,721.545,-0.38973314207707077
2012-08-01,72.889816,-53.553631,959.12,1.4928,77.1703,UPE_U,UPE,U,month,JJA,72.893167,-54.295241,219.4,4.7135,72.1744,UPE_L,L,932.885,211.34,721.545,-0.44636162678696406
2012-09-01,72.889783,-53.554095,958.06,-3.9756,79.4071,UPE_U,UPE,U,month,SON,72.89316,-54.295265,217.37,1.3118,71.4911,UPE_L,L,932.885,211.34,721.545,-0.7327886687593982
2012-10-01,72.889748,-53.554549,956.61,-10.2056,77.9793,UPE_U,UPE,U,month,SON,72.89316,-54.295275,215.68,-4.0022,67.0189,UPE_L,L,932.885,211.34,721.545,-0.8597384778496144
2012-11-01,72.889694,-53.55512,955.52,-16.2837,73.8617,UPE_U,UPE,U,month,SON,72.893157,-54.295341,216.21,-9.8756,62.2786,UPE_L,L,932.885,211.34,721.545,-0.8881081568024171
2012-12-01,72.889649,-53.555586,954.9,-17.6775,72.4297,UPE_U,UPE,U,month,DJF,72.893163,-54.295328,218.53,-12.3037,67.0712,UPE_L,L,932.885,211.34,721.545,-0.744762973896292
2013-01-01,72.889611,-53.55604,952.11,-17.8106,64.2674,UPE_U,UPE,U,month,DJF,,,,-14.8519,59.2384,UPE_L,L,932.885,211.34,721.545,-0.41005065519129097
2013-03-01,72.88953,-53.557046,951.91,-15.7709,71.1197,UPE_U,UPE,U,month,MAM,,,,-10.9353,66.5153,UPE_L,L,932.885,211.34,721.545,-0.670173031481058
2013-04-01,72.889491,-53.557563,953.54,-13.7761,70.0009,UPE_U,UPE,U,month,MAM,,,,-9.6461,61.9517,UPE_L,L,932.885,211.34,721.545,-0.5723828728630923
2013-05-01,72.889454,-53.558005,954.34,-12.6212,71.0363,UPE_U,UPE,U,month,MAM,,,,-5.8432,57.8687,UPE_L,L,932.885,211.34,721.545,-0.9393731506697435
2013-06-01,72.889411,-53.558518,954.78,0.9666,76.0276,UPE_U,UPE,U,month,JJA,,,,5.4338,63.4637,UPE_L,L,932.885,211.34,721.545,-0.6191159248556917
2013-07-01,72.889364,-53.559036,952.71,1.5449,80.6963,UPE_U,UPE,U,month,JJA,,,,6.5667,63.6169,UPE_L,L,932.885,211.34,721.545,-0.6959787677830211
2013-08-01,72.889313,-53.559559,951.62,-1.2094,77.187,UPE_U,UPE,U,month,JJA,72.893212,-54.295278,219.72,3.1235,71.7816,UPE_L,L,932.885,211.34,721.545,-0.6005030871255432
2013-09-01,72.88927,-53.560053,950.93,-5.8803,76.2947,UPE_U,UPE,U,month,SON,72.893214,-54.295279,219.13,-0.8712,73.5108,UPE_L,L,932.885,211.34,721.545,-0.6942186558010935
2013-10-01,72.889233,-53.560515,949.8,-11.89,74.1984,UPE_U,UPE,U,month,SON,72.893215,-54.295281,218.98,-6.4059,70.7851,UPE_L,L,932.885,211.34,721.545,-0.7600496157550812
2013-11-01,72.889197,-53.561147,948.84,-19.7356,71.0978,UPE_U,UPE,U,month,SON,72.893217,-54.29529,218.86,-13.8438,63.5941,UPE_L,L,932.885,211.34,721.545,-0.8165533681197987
2013-12-01,72.889134,-53.56157,945.25,-21.6709,66.3484,UPE_U,UPE,U,month,DJF,72.89322,-54.295311,217.58,-17.3107,66.5999,UPE_L,L,932.885,211.34,721.545,-0.6042866349292143
2014-01-01,72.889117,-53.562088,950.63,-15.2972,68.7118,UPE_U,UPE,U,month,DJF,72.89321,-54.295288,216.88,-12.149,69.2197,UPE_L,L,932.885,211.34,721.545,-0.4363137434255661
2014-02-01,72.889064,-53.562562,950.68,-18.764,64.4183,UPE_U,UPE,U,month,DJF,72.893206,-54.295316,218.27,-16.0064,63.4119,UPE_L,L,932.885,211.34,721.545,-0.3821799056191922
2014-03-01,72.889018,-53.563042,945.55,-21.4998,62.5371,UPE_U,UPE,U,month,MAM,72.893207,-54.295227,222.55,-18.7518,66.8262,UPE_L,L,932.885,211.34,721.545,-0.3808494272706486
2014-04-01,72.888975,-53.563572,946.38,-17.6795,70.0244,UPE_U,UPE,U,month,MAM,72.893201,-54.295304,220.28,-14.2689,69.5394,UPE_L,L,932.885,211.34,721.545,-0.4726801516190952
2014-05-01,72.88894,-53.564025,948.42,-9.0694,72.1307,UPE_U,UPE,U,month,MAM,72.893201,-54.295318,220.02,-6.6601,80.0878,UPE_L,L,932.885,211.34,721.545,-0.33390848803608925
2014-06-01,72.888901,-53.564537,948.35,0.6835,77.9275,UPE_U,UPE,U,month,JJA,72.893204,-54.295324,220.16,3.6057,72.2696,UPE_L,L,932.885,211.34,721.545,-0.40499206563693196
2014-07-01,72.888856,-53.565083,947.56,2.1511,80.7971,UPE_U,UPE,U,month,JJA,72.893202,-54.29533,219.94,5.1015,73.5528,UPE_L,L,932.885,211.34,721.545,-0.40890034578577905
2014-08-01,72.888813,-53.565607,945.45,0.4088,78.25,UPE_U,UPE,U,month,JJA,72.893198,-54.295324,217.83,3.9954,72.7624,UPE_L,L,932.885,211.34,721.545,-0.49707225467573063
2014-09-01,72.888772,-53.566091,943.71,-5.7799,76.5346,UPE_U,UPE,U,month,SON,72.893195,-54.295314,216.83,-0.6941,73.9285,UPE_L,L,932.885,211.34,721.545,-0.7048486234399796
2014-10-01,72.888736,-53.566558,942.54,-11.7513,70.3349,UPE_U,UPE,U,month,SON,72.893198,-54.29531,217.13,-5.8856,65.6796,UPE_L,L,932.885,211.34,721.545,-0.8129361301096952
2014-11-01,72.888688,-53.567124,936.99,-13.9125,70.2285,UPE_U,UPE,U,month,SON,72.8932,-54.295332,217.45,-9.0606,65.7963,UPE_L,L,932.885,211.34,721.545,-0.6724320728436894
2014-12-01,72.888647,-53.567598,940.49,-21.4865,71.4852,UPE_U,UPE,U,month,DJF,72.893192,-54.295319,215.12,-15.8129,66.367,UPE_L,L,932.885,211.34,721.545,-0.786312703989356
2015-01-01,72.888611,-53.568068,945.72,-23.8479,68.8139,UPE_U,UPE,U,month,DJF,72.893206,-54.295336,214.86,-19.4238,65.4392,UPE_L,L,932.885,211.34,721.545,-0.6131426314367087
2015-02-01,72.888549,-53.56852,938.05,-28.2771,66.9316,UPE_U,UPE,U,month,DJF,72.893195,-54.295306,216.81,-26.1102,67.2749,UPE_L,L,932.885,211.34,721.545,-0.3003139097353598
2015-03-01,72.888531,-53.568986,935.45,-20.2316,68.2233,UPE_U,UPE,U,month,MAM,72.893198,-54.295305,218.21,-19.2992,65.6779,UPE_L,L,932.885,211.34,721.545,-0.12922270960231189
2015-04-01,72.888486,-53.569559,941.2,-19.6599,63.1968,UPE_U,UPE,U,month,MAM,72.893188,-54.295335,218.28,-17.4351,63.4226,UPE_L,L,932.885,211.34,721.545,-0.3083383572750143
2015-05-01,72.888457,-53.570013,941.94,-7.9544,74.7749,UPE_U,UPE,U,month,MAM,72.893192,-54.295338,218.37,-4.9828,78.7906,UPE_L,L,932.885,211.34,721.545,-0.4118384854721466
2015-06-01,72.888415,-53.570505,941.93,-0.4133,73.3394,UPE_U,UPE,U,month,JJA,72.893191,-54.295353,218.81,1.4699,75.6081,UPE_L,L,932.885,211.34,721.545,-0.2609955027059989
2015-07-01,72.88837,-53.571051,941.17,2.7228,73.6394,UPE_U,UPE,U,month,JJA,72.893188,-54.295347,217.65,7.0891,60.9575,UPE_L,L,932.885,211.34,721.545,-0.6051320430465185
2015-08-01,72.888327,-53.571507,939.3,-0.8949,78.8289,UPE_U,UPE,U,month,JJA,72.893225,-54.295367,216.1,3.3398,71.9456,UPE_L,L,932.885,211.34,721.545,-0.5868934023518977
2015-09-01,72.888282,-53.572058,937.22,-7.5607,76.4004,UPE_U,UPE,U,month,SON,72.893227,-54.295368,215.42,-2.3756,76.7682,UPE_L,L,932.885,211.34,721.545,-0.718610758857729
2015-10-01,72.888262,-53.572507,941.59,-12.6357,73.7749,UPE_U,UPE,U,month,SON,72.893228,-54.295372,215.1,-6.3375,69.6843,UPE_L,L,932.885,211.34,721.545,-0.8728769515414838
2015-12-01,,,,-23.8061,70.6099,UPE_U,UPE,U,month,DJF,72.893223,-54.295386,212.8,-19.7209,72.4372,UPE_L,L,932.885,211.34,721.545,-0.5661739739032217
2016-01-01,,,,-17.8414,64.3832,UPE_U,UPE,U,month,DJF,72.893222,-54.295386,211.34,-14.4261,61.9854,UPE_L,L,932.885,211.34,721.545,-0.47333153164390307
2016-02-01,,,,-18.3494,65.3715,UPE_U,UPE,U,month,DJF,72.893224,-54.295374,214.25,-16.9257,67.6523,UPE_L,L,932.885,211.34,721.545,-0.19731271091893093
2016-03-01,,,,-16.0038,71.2384,UPE_U,UPE,U,month,MAM,72.893225,-54.295358,215.96,-14.5938,77.4423,UPE_L,L,932.885,211.34,721.545,-0.19541400744236304
2016-04-01,72.888012,-53.575536,936.17,-8.2495,75.5404,UPE_U,UPE,U,month,MAM,72.893226,-54.295392,216.03,-4.3887,71.9161,UPE_L,L,932.885,211.34,721.545,-0.5350740425060113
2016-05-01,72.887979,-53.575965,936.77,-4.9301,74.2965,UPE_U,UPE,U,month,MAM,72.893225,-54.295395,216.01,-1.2674,77.4043,UPE_L,L,932.885,211.34,721.545,-0.5076190674178327
2016-06-01,72.88794,-53.57646,937.46,-0.4881,78.4753,UPE_U,UPE,U,month,JJA,72.893225,-54.295405,216.05,2.5278,74.2168,UPE_L,L,932.885,211.34,721.545,-0.41797808868469744
2016-07-01,72.887901,-53.576993,936.6,2.7378,75.0857,UPE_U,UPE,U,month,JJA,72.893227,-54.295422,215.15,6.0282,65.4527,UPE_L,L,932.885,211.34,721.545,-0.4560214539633703
2016-08-01,72.887863,-53.577518,935.43,0.9461,79.8278,UPE_U,UPE,U,month,JJA,72.893229,-54.295427,214.24,4.3202,74.2443,UPE_L,L,932.885,211.34,721.545,-0.4676215620647361
2016-09-01,72.887827,-53.577994,933.9,-7.08,75.675,UPE_U,UPE,U,month,SON,72.893229,-54.295425,213.33,-1.7071,71.7396,UPE_L,L,932.885,211.34,721.545,-0.744638241551116
2016-10-01,72.887796,-53.578425,933.5,-12.5095,76.0181,UPE_U,UPE,U,month,SON,72.893229,-54.295425,212.96,-7.0119,72.1335,UPE_L,L,932.885,211.34,721.545,-0.7619206009327207
2016-11-01,,,,-16.3805,74.5416,UPE_U,UPE,U,month,SON,72.893226,-54.295415,212.29,-10.2825,66.8698,UPE_L,L,932.885,211.34,721.545,-0.8451309343145613
2016-12-01,,,,-21.5431,70.7973,UPE_U,UPE,U,month,DJF,72.893232,-54.29544,212.61,-16.8933,69.4314,UPE_L,L,932.885,211.34,721.545,-0.6444227317769508
2017-01-01,,,,-22.2957,70.1184,UPE_U,UPE,U,month,DJF,72.893226,-54.295436,211.28,-18.8692,69.0826,UPE_L,L,932.885,211.34,721.545,-0.47488375638387087
2017-02-01,,,,-21.6495,67.3516,UPE_U,UPE,U,month,DJF,72.893231,-54.295435,212.89,-19.211,70.1944,UPE_L,L,932.885,211.34,721.545,-0.33795535967957663
2017-03-01,,,,-20.6494,67.5691,UPE_U,UPE,U,month,MAM,72.893224,-54.29542,212.09,-19.4831,73.6562,UPE_L,L,932.885,211.34,721.545,-0.1616392601986016
2017-04-01,72.887566,-53.581424,932.07,-15.6084,69.973,UPE_U,UPE,U,month,MAM,72.893227,-54.295445,212.99,-12.8091,68.9024,UPE_L,L,932.885,211.34,721.545,-0.38795917094567894
2017-05-01,72.887535,-53.581847,932.27,-4.9321,76.2486,UPE_U,UPE,U,month,MAM,72.893226,-54.295448,213.38,-2.1326,76.5529,UPE_L,L,932.885,211.34,721.545,-0.3879868892446071
2017-06-01,72.887496,-53.582335,932.21,-0.4662,77.8942,UPE_U,UPE,U,month,JJA,72.893226,-54.295456,213.38,1.1895,82.2951,UPE_L,L,932.885,211.34,721.545,-0.22946593767540485
2017-07-01,72.88746,-53.582835,931.86,1.0073,73.2938,UPE_U,UPE,U,month,JJA,72.893228,-54.295467,212.39,4.8505,61.5132,UPE_L,L,932.885,211.34,721.545,-0.5326348322003479
2017-08-01,72.887424,-53.583346,930.56,0.0404,77.0179,UPE_U,UPE,U,month,JJA,72.89323,-54.295482,211.53,3.8454,71.7961,UPE_L,L,932.885,211.34,721.545,-0.5273406371051009
2017-09-01,72.887391,-53.583787,929.51,-6.0052,68.1047,UPE_U,UPE,U,month,SON,72.893231,-54.29549,211.14,-1.6976,75.4772,UPE_L,L,932.885,211.34,721.545,-0.596996722311152
2017-10-01,72.887358,-53.58424,928.79,-10.0164,64.9524,UPE_U,UPE,U,month,SON,72.893235,-54.295496,210.82,-5.294,73.9131,UPE_L,L,932.885,211.34,721.545,-0.6544844742878132
2017-11-01,72.88732,-53.584761,929.09,-16.7464,60.705,UPE_U,UPE,U,month,SON,72.893229,-54.295489,209.52,-10.8854,64.6691,UPE_L,L,932.885,211.34,721.545,-0.8122847500848873
2017-12-01,72.887294,-53.585253,930.79,-15.3118,61.1565,UPE_U,UPE,U,month,DJF,72.893231,-54.295509,209.91,-10.5076,72.8783,UPE_L,L,932.885,211.34,721.545,-0.6658212585493628
2018-01-01,72.887238,-53.585743,923.15,-22.3264,52.7138,UPE_U,UPE,U,month,DJF,72.893235,-54.295489,209.98,-18.2912,67.0943,UPE_L,L,932.885,211.34,721.545,-0.5592443991712228
2018-02-01,72.887227,-53.586198,930.1,-24.2153,54.8774,UPE_U,UPE,U,month,DJF,72.893231,-54.295492,210.75,-23.2096,68.1773,UPE_L,L,932.885,211.34,721.545,-0.13938146615942193
2018-03-01,72.887177,-53.586717,923.35,-20.9767,59.8928,UPE_U,UPE,U,month,MAM,72.893234,-54.295498,211.89,-19.5825,72.4065,UPE_L,L,932.885,211.34,721.545,-0.19322426182705188
2018-04-01,72.887132,-53.587219,926.46,-13.4272,56.582,UPE_U,UPE,U,month,MAM,72.893232,-54.295515,210.98,-11.8032,71.2972,UPE_L,L,932.885,211.34,721.545,-0.22507258729531754
2018-05-01,72.887098,-53.587655,926.33,-9.2798,60.8932,UPE_U,UPE,U,month,MAM,72.893231,-54.295519,211.38,-6.2441,77.3475,UPE_L,L,932.885,211.34,721.545,-0.4207222002785688
2018-06-01,72.887064,-53.588147,927.17,-0.6916,65.976,UPE_U,UPE,U,month,JJA,72.893229,-54.295524,211.65,1.312,81.3294,UPE_L,L,932.885,211.34,721.545,-0.27768191866065184
2018-07-01,72.887028,-53.588645,926.82,0.6458,70.7916,UPE_U,UPE,U,month,JJA,72.893232,-54.295533,210.62,3.2023,81.745,UPE_L,L,932.885,211.34,721.545,-0.35430915604709345
2018-08-01,72.887038,-53.589064,924.69,0.4062,82.1695,UPE_U,UPE,U,month,JJA,72.893232,-54.295543,209.46,3.9784,78.1456,UPE_L,L,932.885,211.34,721.545,-0.49507653715291494
2018-09-01,72.887008,-53.589533,923.15,-6.5942,77.3041,UPE_U,UPE,U,month,SON,72.893235,-54.295544,209.07,-1.6938,76.7702,UPE_L,L,932.885,211.34,721.545,-0.6791537603337283
2018-10-01,72.886976,-53.589987,922.41,-15.9981,73.9101,UPE_U,UPE,U,month,SON,72.893235,-54.295546,208.67,-9.2403,65.782,UPE_L,L,932.885,211.34,721.545,-0.9365736024780161
2018-11-01,72.886941,-53.590522,923.46,-16.4088,76.6814,UPE_U,UPE,U,month,SON,72.893233,-54.295537,208.32,-13.1166,74.9736,UPE_L,L,932.885,211.34,721.545,-0.45627091865372216
2018-12-01,72.886908,-53.590973,920.18,-18.334,74.9254,UPE_U,UPE,U,month,DJF,72.893235,-54.295553,208.82,-15.5669,73.1495,UPE_L,L,932.885,211.34,721.545,-0.38349652481827184
2019-01-01,72.88688,-53.591464,921.07,-21.6226,73.67,UPE_U,UPE,U,month,DJF,72.893235,-54.295544,208.56,-19.3236,77.6264,UPE_L,L,932.885,211.34,721.545,-0.31862184617730005
2019-02-01,72.88684,-53.591955,916.84,-18.9764,69.9773,UPE_U,UPE,U,month,DJF,72.893236,-54.29555,208.63,-19.5984,72.3027,UPE_L,L,932.885,211.34,721.545,0.08620390966606378
2019-03-01,72.88679,-53.592418,919.99,-24.3079,68.8735,UPE_U,UPE,U,month,MAM,72.893237,-54.295552,208.7,-21.8877,72.9502,UPE_L,L,932.885,211.34,721.545,-0.33541913532766515
2019-04-01,72.886759,-53.592943,920.36,-9.6577,74.7573,UPE_U,UPE,U,month,MAM,72.893232,-54.295559,208.94,-9.2549,71.3868,UPE_L,L,932.885,211.34,721.545,-0.055824654040981636
2019-05-01,72.886726,-53.593377,920.47,-0.6363,74.7818,UPE_U,UPE,U,month,MAM,72.893232,-54.295566,209.74,0.281,78.6607,UPE_L,L,932.885,211.34,721.545,-0.12712997803324813
2019-06-01,72.88669,-53.593876,920.56,0.7254,82.1749,UPE_U,UPE,U,month,JJA,72.893233,-54.295572,209.26,3.1511,78.6508,UPE_L,L,932.885,211.34,721.545,-0.3361813885481848
2019-07-01,72.886652,-53.59439,919.83,3.0247,76.4011,UPE_U,UPE,U,month,JJA,72.893235,-54.295582,207.94,6.2795,64.6563,UPE_L,L,932.885,211.34,721.545,-0.45108759675418714
2019-08-01,72.886606,-53.594879,919.08,0.3773,77.7603,UPE_U,UPE,U,month,JJA,72.893237,-54.295593,206.6,4.9067,64.8659,UPE_L,L,932.885,211.34,721.545,-0.627736315822298
2019-09-01,72.886575,-53.595326,917.71,-3.9861,76.1235,UPE_U,UPE,U,month,SON,72.893237,-54.295589,205.89,1.2712,69.5314,UPE_L,L,932.885,211.34,721.545,-0.7286170647707351
2019-10-01,72.886547,-53.595753,917.17,-7.7963,75.8465,UPE_U,UPE,U,month,SON,72.893239,-54.295591,206.01,-2.5552,69.8712,UPE_L,L,932.885,211.34,721.545,-0.7263718825575675
2019-11-01,72.886512,-53.596256,919.55,-11.1087,78.1112,UPE_U,UPE,U,month,SON,72.893238,-54.295584,205.6,-5.6377,68.8891,UPE_L,L,932.885,211.34,721.545,-0.7582340671752976
2019-12-01,72.886493,-53.596692,914.29,-20.2713,69.7957,UPE_U,UPE,U,month,DJF,72.893242,-54.295592,206.59,-13.8554,62.9683,UPE_L,L,932.885,211.34,721.545,-0.889189170460609
2020-01-01,72.886453,-53.597155,909.43,-25.4703,68.1885,UPE_U,UPE,U,month,DJF,72.893241,-54.295583,206.04,-20.322,65.5984,UPE_L,L,932.885,211.34,721.545,-0.7135105918549782
2020-02-01,72.886423,-53.597622,917.27,-25.2751,68.8272,UPE_U,UPE,U,month,DJF,72.893239,-54.295587,206.82,-21.3798,68.2762,UPE_L,L,932.885,211.34,721.545,-0.5398554490710904
2020-03-01,72.886381,-53.598101,921.55,-24.6353,69.9546,UPE_U,UPE,U,month,MAM,72.893236,-54.295588,205.1,-20.9283,66.4681,UPE_L,L,932.885,211.34,721.545,-0.5137586706303835
2020-04-01,72.886345,-53.598558,915.46,-11.1948,75.1426,UPE_U,UPE,U,month,MAM,72.893234,-54.295598,206.1,-6.7207,66.6067,UPE_L,L,932.885,211.34,721.545,-0.6200722061687076
2020-05-01,72.886318,-53.598979,915.74,-5.9557,74.3582,UPE_U,UPE,U,month,MAM,72.893233,-54.2956,206.31,-2.7126,78.3418,UPE_L,L,932.885,211.34,721.545,-0.4494660762668996
2020-06-01,72.886284,-53.599443,916.25,-0.8399,78.2979,UPE_U,UPE,U,month,JJA,72.893233,-54.295606,206.82,1.6493,78.1478,UPE_L,L,932.885,211.34,721.545,-0.34498194845782315
2020-07-01,72.886251,-53.599915,914.91,1.7481,81.9246,UPE_U,UPE,U,month,JJA,72.893234,-54.295616,205.82,5.0743,71.9744,UPE_L,L,932.885,211.34,721.545,-0.4609830294714814
2020-08-01,72.886234,-53.600329,913.1,-0.1372,81.4177,UPE_U,UPE,U,month,JJA,72.893332,-54.295673,205.58,3.9125,70.4878,UPE_L,L,932.885,211.34,721.545,-0.5612539758435025
2020-09-01,72.886253,-53.600966,915.92,-9.5605,80.1834,UPE_U,UPE,U,month,SON,72.893375,-54.295696,204.78,-3.4325,71.8762,UPE_L,L,932.885,211.34,721.545,-0.8492886791537603
2020-10-01,72.886222,-53.601384,911.21,-7.2382,79.2739,UPE_U,UPE,U,month,SON,72.893378,-54.295699,205.18,-4.1708,71.8882,UPE_L,L,932.885,211.34,721.545,-0.42511555065865614
2021-05-01,72.886011,-53.604576,912.48,-4.0917,73.6308,UPE_U,UPE,U,month,MAM,72.893374,-54.295718,205.85,-0.0762,70.9292,UPE_L,L,932.885,211.34,721.545,-0.5565141467268154
2021-06-01,72.885978,-53.605038,912.54,0.2562,77.6507,UPE_U,UPE,U,month,JJA,72.893376,-54.295733,205.53,3.4279,70.4079,UPE_L,L,932.885,211.34,721.545,-0.4395706435496054
2021-07-01,72.885949,-53.605494,911.6,1.2,84.2823,UPE_U,UPE,U,month,JJA,72.893376,-54.29575,204.41,4.457,77.5853,UPE_L,L,932.885,211.34,721.545,-0.4513924980423951
2021-08-01,72.885911,-53.605996,910.21,1.7503,85.9696,UPE_U,UPE,U,month,JJA,72.89337,-54.295764,203.0,5.0331,78.0292,UPE_L,L,932.885,211.34,721.545,-0.45496815860410644
2021-09-01,72.885887,-53.606458,909.69,-9.7667,77.1958,UPE_U,UPE,U,month,SON,72.89337,-54.295771,202.58,-3.6221,70.0632,UPE_L,L,932.885,211.34,721.545,-0.8515892979647841
2021-10-01,72.885866,-53.606863,910.2,-9.4809,80.3904,UPE_U,UPE,U,month,SON,72.893372,-54.29577,202.42,-4.2002,69.1321,UPE_L,L,932.885,211.34,721.545,-0.7318601057453105
2021-11-01,,,,-17.9076,77.9514,UPE_U,UPE,U,month,SON,72.893371,-54.295773,202.07,-11.2104,71.9991,UPE_L,L,932.885,211.34,721.545,-0.9281749579028334
2021-12-01,,,,-12.524,73.4651,UPE_U,UPE,U,month,DJF,72.893373,-54.295768,201.51,-7.9371,74.3487,UPE_L,L,932.885,211.34,721.545,-0.6357053267640964
2022-01-01,,,,-18.6281,73.0294,UPE_U,UPE,U,month,DJF,72.893372,-54.295773,201.09,-13.4074,71.3028,UPE_L,L,932.885,211.34,721.545,-0.7235446160669119
2022-02-01,,,,-22.5612,69.3131,UPE_U,UPE,U,month,DJF,72.893367,-54.295767,200.8,-18.8792,67.8498,UPE_L,L,932.885,211.34,721.545,-0.5102938832643839
2022-03-01,,,,-18.6933,68.308,UPE_U,UPE,U,month,MAM,72.893373,-54.295765,203.88,-14.2649,62.4698,UPE_L,L,932.885,211.34,721.545,-0.6137385748636606
2022-04-01,72.885688,-53.6096,910.08,-13.7909,73.0104,UPE_U,UPE,U,month,MAM,72.893369,-54.295785,203.45,-11.7812,74.5006,UPE_L,L,932.885,211.34,721.545,-0.2785273267779557
2022-05-01,72.885665,-53.609981,910.95,-9.4866,70.8416,UPE_U,UPE,U,month,MAM,72.89337,-54.295797,204.31,-6.6276,76.3592,UPE_L,L,932.885,211.34,721.545,-0.39623308317568545
2022-06-01,72.885641,-53.610434,911.42,-2.9885,76.1556,UPE_U,UPE,U,month,JJA,72.893373,-54.295798,204.55,1.1107,70.0377,UPE_L,L,932.885,211.34,721.545,-0.5681142548281811
2022-07-01,72.885613,-53.610891,910.57,1.9564,80.8725,UPE_U,UPE,U,month,JJA,72.893374,-54.295815,203.13,5.4627,68.3919,UPE_L,L,932.885,211.34,721.545,-0.4859433576561407
2022-08-01,72.885586,-53.611375,910.88,0.3946,82.528,UPE_U,UPE,U,month,JJA,72.893373,-54.295837,201.5,3.8623,76.9289,UPE_L,L,932.885,211.34,721.545,-0.4805937259630377
